shipment_id,order_id,vendor_id,origin,destination,ship_date,promised_date,actual_date,status,sku,quantity,cost_inr,weight_kg,distance_km,delay_days,lateness_flag,exception_note,vendor_reliability_sim,delay_probability_sim
SHP102701,ORD202701,V041,Patna,Bengaluru,2025-08-07,2025-08-11,2025-08-19,delivered_delayed,SKU0391,4,695.32,269.7023587953487,359.46350405855776,10,1,weather disruption,0.728,0.45
SHP102702,ORD202702,V035,Agra,Jaipur,2025-07-18,2025-07-22,2025-07-22,delivered_on_time,SKU0168,4,4556.53,1977.2918660307785,2904.357989705699,0,1,vehicle breakdown,0.68,0.46
SHP102703,ORD202703,V016,Chennai,Tiruchirappalli,2025-02-15,2025-02-22,2025-02-22,delivered_on_time,SKU0408,2,171.29,100.0,200.0,0,0,,0.685,0.55
SHP102704,ORD202704,V018,Surat,Aurangabad,2025-10-15,2025-10-23,,in_transit,SKU0496,5,655.87,226.7990347645104,415.98291676651786,4,1,vendor capacity issue,0.59,0.611
SHP102705,ORD202705,V038,Faridabad,Indore,2025-07-06,2025-07-10,2025-07-10,delivered_on_time,SKU0373,4,3145.35,1212.8084515981238,1940.9943819900038,0,0,,0.589,0.568
SHP102706,ORD202706,V006,Gurgaon,Jamshedpur,2025-03-18,2025-03-21,2025-03-21,delivered_on_time,SKU0315,1,327.05,111.38594495738359,200.0,0,0,,0.611,0.509
SHP102707,ORD202707,V005,Lucknow,Aurangabad,2025-06-11,2025-06-17,2025-06-22,delivered_delayed,SKU0199,3,3141.09,1050.784080511597,1768.642681234407,6,1,hub congestion,0.652,0.576
SHP102708,ORD202708,V049,Tiruchirappalli,Shimla,2025-04-18,2025-04-21,2025-04-25,delivered_delayed,SKU0261,3,1373.95,433.8420538753892,681.0615285103538,4,1,customs delay,0.562,0.591
SHP102709,ORD202709,V032,Aurangabad,Noida,2025-03-28,2025-04-01,2025-04-02,delivered_delayed,SKU0092,6,4778.66,1966.4377107324988,2099.4650768516494,1,1,vendor capacity issue,0.769,0.354
SHP102710,ORD202710,V046,Vijayawada,Kolhapur,2025-04-18,2025-04-20,2025-04-24,delivered_delayed,SKU0356,5,3185.51,931.4810316844215,991.1334684962308,4,1,customs delay,0.597,0.59
SHP102711,ORD202711,V031,Warangal,Faridabad,2024-12-27,2025-01-04,2025-01-13,delivered_delayed,SKU0243,5,1591.8,652.5611472071313,634.9986798315455,8,1,vehicle breakdown,0.69,0.49
SHP102712,ORD202712,V018,Dhanbad,Mysore,2024-12-31,2025-01-06,2025-01-05,delivered_early,SKU0327,5,1499.64,537.3608117263005,856.0113289906418,0,0,,0.557,0.576
SHP102713,ORD202713,V038,Tiruchirappalli,Bengaluru,2025-07-22,2025-07-25,2025-07-28,delivered_delayed,SKU0107,6,3863.12,1017.422283166623,2245.956648410584,4,1,monsoon disruption,0.599,0.589
SHP102714,ORD202714,V015,Nagpur,Noida,2025-05-10,2025-05-12,2025-05-18,delivered_delayed,SKU0442,3,2782.36,978.599967675714,1332.5527587264085,5,1,route diversion,0.614,0.541
SHP102715,ORD202715,V026,Indore,Meerut,2025-09-26,2025-10-01,,in_transit,SKU0218,3,4942.52,1128.5355159367514,2875.0565409688547,2,1,monsoon disruption,0.605,0.502
SHP102716,ORD202716,V037,Lucknow,Kochi,2025-07-25,2025-08-02,2025-08-01,delivered_early,SKU0131,1,1286.17,468.94881563371206,764.6615154385104,0,0,,0.62,0.585
SHP102717,ORD202717,V036,Hyderabad,Jaipur,2025-10-13,2025-10-16,2025-10-19,delivered_delayed,SKU0385,3,3852.7,1454.7599000589178,1985.9281368599725,3,1,hub congestion,0.626,0.5
SHP102718,ORD202718,V019,Jodhpur,Kolhapur,2025-12-01,2025-12-03,2025-12-03,delivered_on_time,SKU0181,4,3857.67,1171.634310027987,1650.1825249281783,0,0,,0.553,0.613
SHP102719,ORD202719,V015,Dhanbad,Bengaluru,2025-06-27,2025-07-03,2025-07-08,delivered_delayed,SKU0239,1,1711.13,580.9469751156905,931.0350924062234,6,1,weather disruption,0.639,0.599
SHP102720,ORD202720,V028,Jodhpur,Gurgaon,2025-01-14,2025-01-20,2025-01-23,delivered_delayed,SKU0222,6,2549.02,1098.732652422241,1398.6433759516594,2,1,weather disruption,0.569,0.539
SHP102721,ORD202721,V027,Vijayawada,Thane,2025-08-24,2025-08-28,2025-08-28,delivered_on_time,SKU0163,5,3322.52,1023.4889896744482,1885.1793715826711,0,0,,0.662,0.452
SHP102722,ORD202722,V018,Kochi,Delhi,2025-06-13,2025-06-16,2025-06-15,delivered_early,SKU0092,3,1589.07,445.5560860317984,932.0536374262458,0,0,,0.623,0.54
SHP102723,ORD202723,V029,Bhopal,Ludhiana,2025-02-02,2025-02-07,2025-02-10,delivered_delayed,SKU0331,1,2560.67,1043.2592179058618,931.5296045618486,2,1,missing documentation,0.582,0.555
SHP102724,ORD202724,V005,Varanasi,Hyderabad,2024-12-27,2024-12-29,2025-01-06,delivered_delayed,SKU0151,4,2311.81,997.4597679803832,1038.0190471271023,7,1,vehicle breakdown,0.595,0.653
SHP102725,ORD202725,V018,Bhopal,Pune,2025-09-06,2025-09-16,2025-09-18,delivered_delayed,SKU0061,6,3868.56,1290.2348464141853,1199.7869406925927,2,1,monsoon disruption,0.581,0.545
SHP102726,ORD202726,V005,Vijayawada,Bengaluru,2025-04-05,2025-04-10,2025-04-10,delivered_on_time,SKU0280,2,2703.79,1038.0025153586714,1553.8670418544805,0,0,,0.643,0.531
SHP102727,ORD202727,V013,Rajkot,Nagpur,2025-02-16,2025-02-21,2025-02-26,delivered_delayed,SKU0346,2,1771.06,709.1450500813395,847.9283686939804,4,1,missing documentation,0.659,0.444
SHP102728,ORD202728,V022,Vadodara,Meerut,2024-12-11,2024-12-14,2024-12-14,delivered_on_time,SKU0382,5,562.37,166.57912377403613,305.4126908938105,0,0,,0.716,0.392
SHP102729,ORD202729,V050,Jamshedpur,Ludhiana,2025-07-16,2025-07-19,2025-07-19,delivered_on_time,SKU0098,2,4194.27,1296.3148146945807,1478.1954896828465,0,0,,0.832,0.307
SHP102730,ORD202730,V046,Raipur,Surat,2024-12-21,2024-12-23,2024-12-23,delivered_on_time,SKU0438,4,2902.35,1146.0714321627322,1857.7886769106626,0,0,,0.662,0.576
SHP102731,ORD202731,V049,Warangal,Bikaner,2024-12-10,2024-12-18,2024-12-23,delivered_delayed,SKU0279,7,2222.97,928.2768095570326,845.986986722629,4,1,weather disruption,0.557,0.577
SHP102732,ORD202732,V017,Mumbai,Meerut,2025-07-11,2025-07-13,2025-07-13,delivered_on_time,SKU0145,2,1939.45,701.0672975465909,1119.9476800684558,0,1,weather disruption,0.64,0.546
SHP102733,ORD202733,V023,Mysore,Guwahati,2025-07-24,2025-07-30,2025-07-30,delivered_on_time,SKU0421,2,1815.46,525.2899450228913,929.1433817248574,0,0,,0.669,0.442
SHP102734,ORD202734,V038,Bikaner,Tiruchirappalli,2025-11-08,2025-11-17,2025-11-17,delivered_on_time,SKU0007,5,4746.38,2053.6940226340666,2283.2732589605293,0,0,,0.566,0.622
SHP102735,ORD202735,V031,Tiruchirappalli,Thane,2025-06-11,2025-06-13,2025-06-17,delivered_delayed,SKU0390,2,3672.28,1126.5996429024874,1736.9296443690246,5,1,monsoon disruption,0.766,0.331
SHP102736,ORD202736,V026,Bhopal,Patna,2025-01-31,2025-02-03,2025-02-07,delivered_delayed,SKU0371,3,3363.54,1064.8175333759289,1467.1549545644825,3,0,,0.601,0.498
SHP102737,ORD202737,V048,Indore,Faridabad,2025-08-18,2025-08-28,2025-08-28,delivered_on_time,SKU0120,3,4414.62,1547.1045725447284,2779.089894646967,0,0,,0.595,0.555
SHP102738,ORD202738,V034,Dhanbad,Jalandhar,2024-12-31,2025-01-06,2025-01-11,delivered_delayed,SKU0388,2,4786.29,1967.3631240031457,2399.1818682931794,4,0,,0.688,0.451
SHP102739,ORD202739,V030,Jabalpur,Noida,2025-05-18,2025-05-27,2025-05-27,delivered_on_time,SKU0175,1,2514.95,945.7020107781673,938.2721312238167,0,0,,0.79,0.356
SHP102740,ORD202740,V006,Meerut,Nagpur,2025-05-14,2025-05-16,2025-05-16,delivered_on_time,SKU0220,1,432.95,153.29746758575112,200.0,0,0,,0.626,0.561
SHP102741,ORD202741,V050,Salem,Guwahati,2025-02-27,2025-03-08,2025-03-13,delivered_delayed,SKU0108,2,2979.74,1062.2706349033729,1528.1116932917682,4,1,weather disruption,0.705,0.448
SHP102742,ORD202742,V029,Jodhpur,Dehradun,2025-05-15,2025-05-17,2025-05-20,delivered_delayed,SKU0016,2,2201.62,738.6634715722748,1298.4726063735657,3,1,vendor capacity issue,0.583,0.64
SHP102743,ORD202743,V009,Dehradun,Surat,2025-06-13,2025-06-16,2025-06-16,delivered_on_time,SKU0157,5,4563.1,1648.3756542683034,2005.6559753307934,0,1,weather disruption,0.565,0.655
SHP102744,ORD202744,V048,Mumbai,Thane,2025-02-05,2025-02-14,2025-02-21,delivered_delayed,SKU0415,3,4766.42,985.9593793904826,2126.8831068882087,6,1,vehicle breakdown,0.608,0.669
SHP102745,ORD202745,V022,Bhopal,Amritsar,2025-10-08,2025-10-14,2025-10-14,delivered_on_time,SKU0218,3,3543.64,1128.6598305204284,1780.1235023044633,0,0,,0.713,0.424
SHP102746,ORD202746,V044,Bikaner,Mysore,2025-10-22,2025-10-24,2025-10-28,delivered_delayed,SKU0391,1,3973.3,1372.3755555335756,2333.687883709671,4,1,festival rush,0.646,0.513
SHP102747,ORD202747,V021,Dhanbad,Delhi,2025-07-06,2025-07-08,2025-07-08,delivered_on_time,SKU0291,2,976.63,269.3375891090674,354.638325790085,0,1,hub congestion,0.72,0.518
SHP102748,ORD202748,V003,Surat,Lucknow,2025-05-08,2025-05-13,2025-05-13,delivered_on_time,SKU0488,4,805.84,284.1790724545967,443.64349758383884,0,0,,0.706,0.446
SHP102749,ORD202749,V022,Dehradun,Tiruchirappalli,2025-03-26,2025-03-29,2025-03-31,delivered_delayed,SKU0410,2,949.11,306.66671597249314,430.51036120295913,2,1,festival rush,0.719,0.369
SHP102750,ORD202750,V039,Raipur,Dehradun,2025-02-21,2025-02-27,2025-03-06,delivered_delayed,SKU0444,3,1874.05,789.1757949547405,876.2247120174248,6,1,route diversion,0.549,0.637
SHP102751,ORD202751,V026,Kochi,Indore,2025-01-06,2025-01-16,2025-01-18,delivered_delayed,SKU0486,3,4565.41,1880.8773325179911,3000.0,1,1,vendor capacity issue,0.627,0.529
SHP102752,ORD202752,V005,Kolhapur,Kochi,2025-10-17,2025-10-25,2025-10-28,delivered_delayed,SKU0097,2,2715.63,841.9622211167822,1304.461227973114,3,1,festival rush,0.607,0.516
SHP102753,ORD202753,V007,Rajkot,Dhanbad,2025-04-03,2025-04-07,2025-04-07,delivered_on_time,SKU0493,6,3999.87,1303.123438131786,2301.8026891046775,0,0,,0.619,0.586
SHP102754,ORD202754,V029,Siliguri,Nashik,2025-11-28,2025-12-05,2025-12-10,delivered_delayed,SKU0048,4,144.58,100.0,200.0,6,1,festival rush,0.565,0.65
SHP102755,ORD202755,V007,Jamshedpur,Jalandhar,2025-06-17,2025-06-20,2025-06-21,delivered_delayed,SKU0091,5,3627.32,1127.1909941135007,1385.6275655912204,1,1,monsoon disruption,0.565,0.589
SHP102756,ORD202756,V045,Raipur,Faridabad,2024-12-26,2025-01-03,2025-01-03,delivered_on_time,SKU0014,4,3059.73,1049.746189719019,965.2241621285723,0,0,,0.612,0.499
SHP102757,ORD202757,V012,Nagpur,Kolkata,2025-05-29,2025-06-07,2025-06-07,delivered_on_time,SKU0467,6,1231.29,363.74674356996996,716.7317040572018,0,0,,0.691,0.441
SHP102758,ORD202758,V025,Agra,Indore,2025-07-23,2025-07-27,2025-07-27,delivered_on_time,SKU0120,1,3570.92,988.439821074911,1398.5343230461735,0,0,,0.719,0.417
SHP102759,ORD202759,V019,Mangalore,Aurangabad,2025-11-22,2025-11-29,2025-11-29,delivered_on_time,SKU0036,3,4139.16,1508.5950694759517,1380.7480481757786,0,1,hub congestion,0.609,0.489
SHP102760,ORD202760,V030,Chennai,Kochi,2025-06-08,2025-06-11,2025-06-15,delivered_delayed,SKU0266,1,4515.39,1647.2585794649665,2721.0472603285343,5,1,monsoon disruption,0.789,0.35
SHP102761,ORD202761,V011,Meerut,Amritsar,2025-03-30,2025-04-01,2025-04-05,delivered_delayed,SKU0201,4,1489.68,436.6513449574851,592.9780383229175,4,1,festival rush,0.78,0.324
SHP102762,ORD202762,V008,Surat,Jalandhar,2025-06-08,2025-06-11,2025-06-16,delivered_delayed,SKU0215,1,533.65,201.77365461465638,225.5996049101023,6,1,weather disruption,0.585,0.628
SHP102763,ORD202763,V031,Durgapur,Kolkata,2025-05-02,2025-05-08,2025-05-13,delivered_delayed,SKU0200,6,3177.28,958.7583689672123,2215.9536338202115,5,1,hub congestion,0.712,0.53
SHP102764,ORD202764,V014,Surat,Bhopal,2025-10-22,2025-10-30,2025-11-03,delivered_delayed,SKU0159,2,4552.88,1575.258214114585,1520.7824067873073,4,1,hub congestion,0.666,0.505
SHP102765,ORD202765,V028,Warangal,Mangalore,2025-04-02,2025-04-05,2025-04-08,delivered_delayed,SKU0244,3,2848.5,1066.337495996329,1066.3969211052372,3,1,route diversion,0.584,0.535
SHP102766,ORD202766,V039,Dehradun,Nashik,2025-03-30,2025-04-02,2025-04-02,delivered_on_time,SKU0301,3,175.23,100.0,200.0,0,0,,0.633,0.555
SHP102767,ORD202767,V013,Thane,Jabalpur,2025-08-15,2025-08-21,2025-08-23,delivered_delayed,SKU0351,2,3255.32,1159.1230259722308,1549.448710415021,2,1,vehicle breakdown,0.67,0.506
SHP102768,ORD202768,V018,Nagpur,Mumbai,2025-08-15,2025-08-19,2025-08-19,delivered_on_time,SKU0074,2,158.14,100.0,200.0,0,0,,0.59,0.526
SHP102769,ORD202769,V029,Kolkata,Guwahati,2025-10-06,2025-10-11,2025-10-14,delivered_delayed,SKU0310,4,3958.88,1280.7372852765754,1520.7423508310253,3,1,vendor capacity issue,0.597,0.606
SHP102770,ORD202770,V016,Aurangabad,Rajkot,2025-10-16,2025-10-18,2025-10-22,delivered_delayed,SKU0467,2,1287.06,415.7723280445574,837.8753295203361,4,1,staffing shortage,0.642,0.567
SHP102771,ORD202771,V030,Noida,Dhanbad,2025-04-04,2025-04-08,2025-04-08,delivered_on_time,SKU0021,4,2940.77,870.4809064589098,1547.7231704183425,0,0,,0.82,0.326
SHP102772,ORD202772,V048,Hyderabad,Nashik,2025-10-04,2025-10-06,2025-10-06,delivered_on_time,SKU0331,2,584.93,189.80664110510094,326.693275355028,0,0,,0.583,0.57
SHP102773,ORD202773,V030,Varanasi,Warangal,2025-05-17,2025-05-19,2025-05-19,delivered_on_time,SKU0432,2,2841.6,727.1723120974389,1381.8060938291264,0,0,,0.681,0.497
SHP102774,ORD202774,V046,Nashik,Guwahati,2025-06-23,2025-06-26,2025-06-26,delivered_on_time,SKU0314,5,3695.84,1141.185383424783,1954.8979178191553,0,0,,0.625,0.481
SHP102775,ORD202775,V012,Guwahati,Patna,2025-08-24,2025-08-30,2025-08-30,delivered_on_time,SKU0092,2,874.67,279.09806427738414,518.9331095922726,0,0,,0.761,0.37
SHP102776,ORD202776,V040,Jabalpur,Amritsar,2025-05-04,2025-05-07,,in_transit,SKU0235,1,3009.9,964.7462281482078,1205.0739596119997,0,0,,0.807,0.369
SHP102777,ORD202777,V025,Mangalore,Kanpur,2025-08-04,2025-08-11,2025-08-11,delivered_on_time,SKU0358,2,2948.25,947.1502577605738,1552.205272673414,0,0,,0.643,0.544
SHP102778,ORD202778,V037,Pune,Guwahati,2025-01-23,2025-01-26,2025-01-28,delivered_delayed,SKU0358,3,128.82,100.0,200.0,1,1,hub congestion,0.569,0.599
SHP102779,ORD202779,V016,Lucknow,Agra,2025-06-23,2025-06-27,2025-07-01,delivered_delayed,SKU0452,5,1847.66,660.1789124320114,1209.2560265020343,5,1,monsoon disruption,0.606,0.593
SHP102780,ORD202780,V041,Kolhapur,Agra,2025-01-23,2025-01-29,2025-01-29,delivered_on_time,SKU0342,4,4998.27,1884.6436228062184,3000.0,0,0,,0.736,0.402
SHP102781,ORD202781,V005,Salem,Durgapur,2025-02-23,2025-02-27,2025-03-03,delivered_delayed,SKU0370,1,3229.46,971.5671261917965,1637.290941996072,3,1,vehicle breakdown,0.616,0.536
SHP102782,ORD202782,V032,Guwahati,Shimla,2025-04-10,2025-04-15,2025-04-19,delivered_delayed,SKU0284,4,523.74,143.0717791999245,321.50507635091395,4,1,staffing shortage,0.73,0.418
SHP102783,ORD202783,V008,Vijayawada,Kolkata,2025-02-20,2025-02-25,2025-02-25,delivered_on_time,SKU0387,1,4315.24,1213.5797468589367,1005.3784527197764,0,0,,0.562,0.64
SHP102784,ORD202784,V007,Thane,Meerut,2025-12-01,2025-12-04,2025-12-06,delivered_delayed,SKU0210,2,923.86,285.44796879457607,605.3392088656772,1,1,route diversion,0.577,0.566
SHP102785,ORD202785,V029,Lucknow,Ludhiana,2025-04-23,2025-04-30,2025-05-04,delivered_delayed,SKU0107,7,1601.25,505.57429949231573,684.3928786669563,4,1,route diversion,0.528,0.601
SHP102786,ORD202786,V033,Bengaluru,Gurgaon,2025-03-07,2025-03-16,2025-03-18,delivered_delayed,SKU0014,4,732.41,215.93902572448266,348.54678173867785,2,1,festival rush,0.711,0.477
SHP102787,ORD202787,V041,Salem,Jamshedpur,2025-10-28,2025-11-03,2025-11-03,delivered_on_time,SKU0384,2,3219.11,864.4195609139928,1751.551385667072,0,0,,0.733,0.377
SHP102788,ORD202788,V030,Kochi,Rajkot,2025-02-06,2025-02-08,2025-02-13,delivered_delayed,SKU0382,4,2594.49,805.6599537163246,1257.434531242357,4,0,staffing shortage,0.748,0.392
SHP102789,ORD202789,V013,Mysore,Bengaluru,2025-04-24,2025-05-02,2025-05-03,delivered_delayed,SKU0006,7,2545.74,871.6732501944471,1322.8819226501782,1,1,route diversion,0.762,0.43
SHP102790,ORD202790,V017,Ahmedabad,Jabalpur,2025-01-26,2025-01-29,2025-02-03,delivered_delayed,SKU0470,6,2888.69,1048.8394500498935,1902.9802800385178,4,1,route diversion,0.587,0.692
SHP102791,ORD202791,V009,Meerut,Jamshedpur,2025-08-23,2025-08-29,2025-08-31,delivered_delayed,SKU0384,2,3015.78,921.2067352448495,1392.0176871646527,2,1,vehicle breakdown,0.579,0.609
SHP102792,ORD202792,V032,Noida,Kolkata,2025-03-24,2025-03-27,2025-03-27,delivered_on_time,SKU0043,4,4708.18,1472.1699290203696,1842.3467025628424,0,0,,0.696,0.467
SHP102793,ORD202793,V036,Mangalore,Patna,2025-03-30,2025-04-07,2025-04-12,delivered_delayed,SKU0366,3,2840.13,815.1128166046744,1935.1123105029337,5,1,festival rush,0.631,0.555
SHP102794,ORD202794,V029,Surat,Faridabad,2025-11-22,2025-12-02,2025-12-02,delivered_on_time,SKU0421,2,2403.84,797.5012632343149,1328.5456895404525,0,0,,0.556,0.616
SHP102795,ORD202795,V018,Lucknow,Kanpur,2025-08-18,2025-08-28,2025-09-04,delivered_delayed,SKU0430,2,643.1,187.085443934261,445.1691885024089,9,1,hub congestion,0.579,0.608
SHP102796,ORD202796,V039,Pune,Nagpur,2025-04-04,2025-04-07,2025-04-13,delivered_delayed,SKU0151,4,1964.14,710.9984964883118,1151.699005256445,6,1,vendor capacity issue,0.554,0.598
SHP102797,ORD202797,V008,Kolhapur,Bikaner,2025-06-23,2025-06-27,2025-07-01,delivered_delayed,SKU0201,4,4929.53,1203.0025442674685,1812.2951736738003,5,1,weather disruption,0.592,0.609
SHP102798,ORD202798,V005,Mangalore,Shimla,2025-11-09,2025-11-13,2025-11-13,delivered_on_time,SKU0006,2,214.91,100.0,200.0,0,0,,0.655,0.512
SHP102799,ORD202799,V044,Ludhiana,Jaipur,2025-12-07,2025-12-09,2025-12-11,delivered_delayed,SKU0226,1,4524.52,1576.2916422493245,1817.0707296953067,1,1,hub congestion,0.71,0.41
SHP102800,ORD202800,V012,Indore,Jabalpur,2025-01-27,2025-02-03,2025-02-06,delivered_delayed,SKU0018,4,2950.36,1010.5722335121966,1477.3726492645897,2,1,staffing shortage,0.666,0.572
SHP102801,ORD202801,V029,Salem,Chennai,2025-08-09,2025-08-11,2025-08-11,delivered_on_time,SKU0429,3,890.94,416.9465706293392,438.72430092497046,0,0,,0.586,0.621
SHP102802,ORD202802,V041,Aurangabad,Mangalore,2025-01-11,2025-01-15,2025-01-18,delivered_delayed,SKU0340,1,62.58,100.0,200.0,2,1,missing documentation,0.729,0.446
SHP102803,ORD202803,V046,Mangalore,Pune,2025-10-05,2025-10-07,2025-10-07,delivered_on_time,SKU0200,2,4056.01,1148.3805590664754,1698.32825262325,0,0,,0.618,0.579
SHP102804,ORD202804,V045,Nashik,Noida,2025-02-14,2025-02-20,2025-02-23,delivered_delayed,SKU0027,6,3518.38,1155.9993584496706,2535.0586893133773,2,1,vendor capacity issue,0.676,0.432
SHP102805,ORD202805,V039,Mumbai,Kolkata,2025-11-21,2025-11-25,2025-11-25,delivered_on_time,SKU0396,4,3369.05,823.8035311784092,1764.8355395780127,0,0,,0.546,0.539
SHP102806,ORD202806,V025,Shimla,Nagpur,2025-10-23,2025-10-30,2025-10-30,delivered_on_time,SKU0476,3,141.55,100.0,200.0,0,0,,0.686,0.507
SHP102807,ORD202807,V016,Vijayawada,Patna,2025-01-25,2025-01-28,2025-01-29,delivered_delayed,SKU0103,4,546.94,159.53174934253363,372.62421768944904,0,1,customs delay,0.665,0.482
SHP102808,ORD202808,V006,Delhi,Amritsar,2025-02-19,2025-02-23,2025-03-03,delivered_delayed,SKU0015,2,341.31,129.39159274757193,200.0,7,1,route diversion,0.596,0.593
SHP102809,ORD202809,V022,Nagpur,Salem,2025-06-17,2025-06-21,2025-06-27,delivered_delayed,SKU0343,6,2067.75,632.4344048602542,1014.9715546538351,8,1,monsoon disruption,0.707,0.482
SHP102810,ORD202810,V015,Pune,Jamshedpur,2025-08-25,2025-09-03,2025-09-03,delivered_on_time,SKU0086,3,3312.05,1084.6799390961844,1984.1838599621685,0,0,,0.66,0.543
SHP102811,ORD202811,V047,Lucknow,Bengaluru,2025-11-28,2025-12-05,2025-12-06,delivered_delayed,SKU0213,4,2510.52,757.060966399871,1154.6544762857682,1,1,festival rush,0.619,0.561
SHP102812,ORD202812,V033,Pune,Rajkot,2025-02-15,2025-02-17,2025-02-17,delivered_on_time,SKU0166,5,2676.14,1124.7171495041052,1138.2905988589196,0,0,,0.647,0.548
SHP102813,ORD202813,V036,Siliguri,Nagpur,2025-03-07,2025-03-10,2025-03-17,delivered_delayed,SKU0320,3,1022.46,324.397106067754,280.79242155502806,8,1,vendor capacity issue,0.591,0.63
SHP102814,ORD202814,V035,Mysore,Jodhpur,2025-08-24,2025-08-26,2025-08-28,delivered_delayed,SKU0062,2,2223.57,944.9309432584524,903.5480445311493,2,1,monsoon disruption,0.646,0.482
SHP102815,ORD202815,V015,Indore,Pune,2025-04-12,2025-04-14,2025-04-16,delivered_delayed,SKU0183,2,4202.78,1572.011703806437,1703.7953509709773,1,1,hub congestion,0.628,0.568
SHP102816,ORD202816,V021,Kanpur,Mumbai,2025-07-26,2025-08-02,2025-08-03,delivered_delayed,SKU0206,4,1859.59,664.6856566076139,959.2819041226471,1,1,monsoon disruption,0.721,0.41
SHP102817,ORD202817,V001,Kochi,Indore,2025-09-28,2025-10-01,2025-10-01,delivered_on_time,SKU0235,3,4704.6,1654.9370982435003,2065.1038043057106,0,1,hub congestion,0.781,0.349
SHP102818,ORD202818,V015,Kolkata,Jamshedpur,2025-04-15,2025-04-20,2025-04-20,delivered_on_time,SKU0418,4,1779.21,628.1024045479669,1273.5619004307232,0,0,,0.614,0.614
SHP102819,ORD202819,V018,Tiruchirappalli,Rourkela,2025-09-13,2025-09-15,2025-09-16,delivered_delayed,SKU0189,2,275.19,100.0,200.0,1,1,monsoon disruption,0.574,0.594
SHP102820,ORD202820,V003,Kolkata,Bhopal,2025-10-16,2025-10-18,2025-10-23,delivered_delayed,SKU0211,6,4039.22,1290.0830975005856,2585.362011048817,5,1,vendor capacity issue,0.642,0.497
SHP102821,ORD202821,V020,Shimla,Raipur,2025-03-17,2025-03-19,2025-03-19,delivered_on_time,SKU0256,2,817.5,307.0458320721591,426.71480408167713,0,0,,0.72,0.48
SHP102822,ORD202822,V007,Warangal,Kolhapur,2025-10-29,2025-11-03,2025-11-06,delivered_delayed,SKU0406,2,2808.74,929.3796929111136,1630.9718505066814,3,1,festival rush,0.667,0.504
SHP102823,ORD202823,V017,Pune,Rourkela,2025-09-30,2025-10-03,2025-10-03,delivered_on_time,SKU0167,1,2451.81,645.0070740854263,1408.8148302569352,0,0,,0.617,0.624
SHP102824,ORD202824,V041,Salem,Kochi,2025-06-07,2025-06-09,2025-06-09,delivered_on_time,SKU0348,4,4873.35,1611.6807385389145,1355.6511878351985,0,0,,0.726,0.357
SHP102825,ORD202825,V050,Salem,Surat,2025-05-30,2025-06-02,2025-06-02,delivered_on_time,SKU0171,2,4734.99,1981.7761289207294,2362.024818057279,0,0,,0.757,0.432
SHP102826,ORD202826,V012,Siliguri,Shimla,2025-10-19,2025-10-23,2025-10-28,delivered_delayed,SKU0453,6,922.73,365.1038863004342,437.1684230930226,6,1,hub congestion,0.725,0.378
SHP102827,ORD202827,V043,Gurgaon,Kolkata,2025-12-06,2025-12-12,2025-12-12,delivered_on_time,SKU0172,3,2822.32,932.0235755476365,1091.3973263790945,0,0,,0.657,0.523
